id,name,normalized_name,gender,Simpson_fam
4494,Bratty Teenage Boy,bratty teenage boy,m,FALSE
4495,Bratty Teenage Boy #2,bratty teenage boy 2,m,FALSE
4496,Bratty Teenage Boy #3,bratty teenage boy 3,m,FALSE
4497,Therapist,therapist,u,FALSE
4498,Old Robot,old robot,u,FALSE
4499,Silver-haired Priest,silver-haired priest,m,FALSE
4500,Bunny,bunny,u,FALSE
4501,Terry Bradshaw,terry bradshaw,m,FALSE
4502,Angels,angels,u,FALSE
4503,Grampa Gorilla,grampa gorilla,m,FALSE
4504,Dracula Hibbert,dracula hibbert,m,FALSE
4505,Einstein Lisa,einstein lisa,f,TRUE
4506,Homer's Head,homers head,m,TRUE
4507,Werewolf Bart,werewolf bart,m,TRUE
4508,Apu Robot,apu robot,m,FALSE
4509,Moe Pacifier,moe pacifier,m,FALSE
4510,Lenny Pacifier,lenny pacifier,m,FALSE
4511,Dennis Rodman Pacifier,dennis rodman pacifier,m,FALSE
4512,Strongman,strongman,m,FALSE
4513,British Woman,british woman,f,FALSE
4514,Old Marge,old marge,f,TRUE
4515,Artsy Clerk,artsy clerk,u,FALSE
4516,Pirate,pirate,u,FALSE
4517,Wolfcastle Supporters,wolfcastle supporters,u,FALSE
4518,Bunny Referee,bunny referee,u,FALSE
4519,Women On Tour,women on tour,f,FALSE
4520,Dolphin,dolphin,u,FALSE
4521,Thought Bubble Marge,thought bubble marge,f,TRUE
4522,Nana,nana,f,FALSE
4523,Younger Milhouse,younger milhouse,m,FALSE
4524,Italian Woman,italian woman,f,FALSE
4525,Sheila,sheila,f,FALSE
4526,Tammy's Husband,tammys husband,m,FALSE
4527,Kolani,kolani,f,FALSE
4528,Titi,titi,u,FALSE
4529,Nene Bird,nene bird,u,FALSE
4530,Lamborgotti Executive,lamborgotti executive,u,FALSE
4531,Goat Woman,goat woman,f,FALSE
4532,Female Grape Stomper,female grape stomper,f,FALSE
4533,Male Grape Stomper,male grape stomper,m,FALSE
4534,Francesca Terwilliger,francesca terwilliger,f,FALSE
4535,Gino,gino,m,FALSE
4536,Italian Sausage Maker,italian sausage maker,u,FALSE
4537,GOAT LADY,goat lady,f,FALSE
4538,Gondola Driver,gondola driver,u,FALSE
4540,Joseph,joseph,m,FALSE
4541,Hibbert Wise Man,hibbert wise man,m,FALSE
4542,Skinner Wise Man,skinner wise man,m,FALSE
4543,Frink Wise Man,frink wise man,m,FALSE
4544,King Herod,king herod,m,FALSE
4545,Shepherd Carl,shepherd carl,m,FALSE
4546,Shepherd Lenny,shepherd lenny,m,FALSE
4547,WISE MAN HIBBERT,wise man hibbert,m,FALSE
4548,Baby Jesus,baby jesus,m,FALSE
4549,Matthew,matthew,m,FALSE
4550,Impaled Roman Soldiers,impaled roman soldiers,u,FALSE
4551,Energizer Bunny,energizer bunny,u,FALSE
4552,Battery,battery,u,FALSE
4553,Cyrus,cyrus,m,FALSE
4555,Elderly Cyrus,elderly cyrus,m,FALSE
4556,Native Wives,native wives,f,FALSE
4557,Coin Basket,coin basket,u,FALSE
4559,Local Announcer,local announcer,u,FALSE
4560,William H. Macy,william h macy,m,FALSE
4561,Spanish Captain,spanish captain,u,FALSE
4562,Spanish Sailor,spanish sailor,u,FALSE
4563,Painter,painter,u,FALSE
4564,Toddler Homer,toddler homer,m,TRUE
4565,40-ish Grampa,40-ish grampa,m,FALSE
4566,Myra,myra,f,FALSE
4567,Large Frog,large frog,u,FALSE
4568,6th Graders,6th graders,u,FALSE
4569,Desk Agent,desk agent,u,FALSE
4570,Fun Homer,fun homer,m,TRUE
4571,Serious Homer,serious homer,m,TRUE
4572,Stavros,stavros,m,FALSE
4573,Salvation Army Driver,salvation army driver,u,FALSE
4574,Bart-Jack,bart-jack,m,TRUE
4575,Bart-waitress,bart-waitress,f,FALSE
4576,Bart Head,bart head,m,TRUE
5192,Film Loop,film loop,u,FALSE
4539,Mary,mary,f,FALSE
4577,Coach Krupt,coach krupt,m,FALSE
4558,MASON,mason,m,FALSE
4578,Go-cart Worker,go-cart worker,u,FALSE
4579,Eli Stern VI,eli stern vi,m,FALSE
4580,Willie's Dad,willies dad,m,FALSE
4581,Baby Willie,baby willie,m,FALSE
4582,Scottish Nurse,scottish nurse,f,FALSE
4583,Groundskeeper Willie's Reflection,groundskeeper willies reflection,m,FALSE
4584,Moe Recording,moe recording,m,FALSE
4586,Charity Titters,charity titters,u,FALSE
4587,Panic Room,panic room,u,FALSE
4588,Bighorn Sheep,bighorn sheep,u,FALSE
4589,Mr. Burns's Reflection,mr burnss reflection,u,FALSE
4590,Pompous Explorer,pompous explorer,u,FALSE
4591,Susan Sarandon,susan sarandon,f,FALSE
4592,Randy Johnson,randy johnson,m,FALSE
4593,Hispanic Man,hispanic man,m,FALSE
4594,Antonio Fargas,antonio fargas,m,FALSE
4595,Female Animal Caretaker,female animal caretaker,f,FALSE
4596,Toot-Toot,toot-toot,u,FALSE
4597,Party Goers,party goers,u,FALSE
4598,Cold Sore,cold sore,u,FALSE
4599,Nascar-type Announcer,nascar-type announcer,u,FALSE
4600,SMOOTH-VOICED MAN,smooth-voiced man,m,FALSE
4601,Dan Castellaneta,dan castellaneta,m,FALSE
4602,Contestant #3,contestant 3,u,FALSE
4603,Female Producer,female producer,f,FALSE
4604,Verity,verity,u,FALSE
4605,Panicky Cameraman,panicky cameraman,m,FALSE
4607,Fox Cameraman,fox cameraman,m,FALSE
4608,Irish Housekeeper,irish housekeeper,u,FALSE
4609,Sports Anchor #2,sports anchor 2,u,FALSE
4610,Point 'n' Laugh,point n laugh,u,FALSE
4611,Rob Reiner,rob reiner,m,FALSE
4612,Celebrity Impersonators,celebrity impersonators,u,FALSE
4613,Owners,owners,u,FALSE
4614,Battleaxe Female Owner,battleaxe female owner,f,FALSE
4615,Mike Wallace,mike wallace,m,FALSE
4616,Dr. Egoyan,dr egoyan,u,FALSE
4617,Charlie Chaplin,charlie chaplin,m,FALSE
4618,Jaquitos Leader,jaquitos leader,u,FALSE
4619,Spanish P.A. Announcer,spanish pa announcer,u,FALSE
4620,Male Factory Worker,male factory worker,m,FALSE
4621,Female Factory Worker,female factory worker,f,FALSE
4622,Pleading Factory Worker,pleading factory worker,u,FALSE
4623,Factory Workers,factory workers,u,FALSE
4624,Factory Worker #1,factory worker 1,u,FALSE
4625,Factory Worker #2,factory worker 2,u,FALSE
4626,Plant Workers,plant workers,u,FALSE
4628,STARGATE CONVENTIONEERS,stargate conventioneers,u,FALSE
4629,College Nerd,college nerd,u,FALSE
4630,COLLEGE NERD #2,college nerd 2,u,FALSE
4631,Indian Passenger,indian passenger,u,FALSE
4632,Indian Man,indian man,m,FALSE
4633,INDIAN MAN #2,indian man 2,m,FALSE
4634,Indian Workers,indian workers,u,FALSE
4635,Indian Worker #1,indian worker 1,u,FALSE
4636,Indian Worker #2,indian worker 2,u,FALSE
4637,Indian Worker #3,indian worker 3,u,FALSE
4638,Kavi,kavi,m,FALSE
4639,Indian Assistant,indian assistant,u,FALSE
4640,Indian Bodyguard,indian bodyguard,u,FALSE
4641,Richard Dean Anderson's Thoughts,richard dean andersons thoughts,m,FALSE
4642,Beefeater Lenny,beefeater lenny,m,FALSE
4643,Beefeater Carl,beefeater carl,m,FALSE
4644,FLANDISH,flandish,m,FALSE
4645,Moezekiel,moezekiel,m,FALSE
4646,Mayflower Crew,mayflower crew,u,FALSE
4647,Pilgrims,pilgrims,u,FALSE
4648,Pilgrim Smithers,pilgrim smithers,m,FALSE
4649,Brother Willie,brother willie,m,FALSE
4650,Fletcher Christian,fletcher christian,u,FALSE
4652,Crew,crew,u,FALSE
4653,Bosun Willie,bosun willie,m,FALSE
4654,King Homer,king homer,m,TRUE
4655,Queen Marge,queen marge,f,TRUE
4656,Tahitian Man,tahitian man,m,FALSE
4657,Sculptor,sculptor,u,FALSE
4658,Tahitian Juggler,tahitian juggler,u,FALSE
4659,Half Of Crew,half of crew,u,FALSE
4660,Capt. Burns,capt burns,m,FALSE
4661,Old Jewish Woman,old jewish woman,f,FALSE
4662,Surviving Men,surviving men,m,FALSE
4663,CHIEF PETTY OFFICER WIGGUM,chief petty officer wiggum,m,FALSE
4664,C.P.O. Wiggum,cpo wiggum,m,FALSE
4665,Gilbert O. Sullivan,gilbert o sullivan,m,FALSE
4666,Wise Old Cat,wise old cat,u,FALSE
4667,Baby Itchy,baby itchy,u,FALSE
4668,Knives,knives,u,FALSE
4669,Hip Audience Members,hip audience members,u,FALSE
4670,Juliana Krellner,juliana krellner,f,FALSE
4671,Principal Upfoot,principal upfoot,u,FALSE
4672,Mr. Pierce,mr pierce,m,FALSE
4673,Assistant G.K. Skinner,assistant gk skinner,m,FALSE
4674,Greater Than Or Equal To Sign,greater than or equal to sign,u,FALSE
4675,Number 8,number 8,u,FALSE
4676,Number 27,number 27,u,FALSE
4606,Charles Heathbar,charles heathbar,m,FALSE
4627,Richard Dean Anderson,richard dean anderson,m,FALSE
4651,Bligh,bligh,m,FALSE
4677,MELANIE UPFOOT,melanie upfoot,f,FALSE
4678,Sal Bando,sal bando,m,FALSE
4679,Gene Tenace,gene tenace,m,FALSE
4680,Mail Lady,mail lady,f,FALSE
4681,Bride,bride,f,FALSE
4682,Housekeeper #1,housekeeper 1,u,FALSE
4683,Housekeeper #2,housekeeper 2,u,FALSE
4684,Housekeepers,housekeepers,u,FALSE
4685,Facilitator,facilitator,u,FALSE
4686,Bachelor #1,bachelor 1,u,FALSE
4687,Grumpy-looking Man,grumpy-looking man,m,FALSE
4688,Effeminate Bachelor,effeminate bachelor,m,FALSE
4689,Good-looking Bachelor,good-looking bachelor,m,FALSE
4690,Twin Guy #1,twin guy 1,m,FALSE
4691,The Players,the players,u,FALSE
4692,Will Smith,will smith,m,FALSE
4693,Museum Employee,museum employee,u,FALSE
4694,Imax Narrator,imax narrator,u,FALSE
4695,Melanie Griffith,melanie griffith,f,FALSE
4696,Little Moe Szyslak,little moe szyslak,m,FALSE
4697,Clarisse Drummond,clarisse drummond,u,FALSE
4698,Wallace Brady,wallace brady,m,FALSE
4699,Scientist-type,scientist-type,u,FALSE
4700,DETECTIVE #1,detective 1,u,FALSE
4701,Detective #2,detective 2,u,FALSE
4702,HUNCH,hunch,u,FALSE
4703,Female Left-fielder,female left-fielder,f,FALSE
4705,BUCK/TABITHA,bucktabitha,u,FALSE
4706,Sports Talk Radio Host,sports talk radio host,u,FALSE
4707,2nd Duffman,2nd duffman,m,FALSE
4708,DUFFMEN,duffmen,m,FALSE
4709,Tito,tito,m,FALSE
4710,Dragon,dragon,u,FALSE
4711,James Hetfield,james hetfield,m,FALSE
4712,Lars Ulrich,lars ulrich,m,FALSE
4713,Kirk Hammett,kirk hammett,m,FALSE
4714,Robert Trujillo,robert trujillo,m,FALSE
4716,Spirits,spirits,u,FALSE
4717,Calabresis,calabresis,u,FALSE
4718,Dante Calabresi,dante calabresi,m,FALSE
4719,DANTE JR.,dante jr,m,FALSE
4720,Primo,primo,m,FALSE
4721,Dr. Brentano,dr brentano,u,FALSE
4722,Homer Drums,homer drums,u,TRUE
4723,Jack White,jack white,m,FALSE
4724,Meg White,meg white,f,FALSE
4725,Skinny,skinny,m,FALSE
4726,JAZZ MUSICIAN #2/MARBLES,jazz musician 2marbles,u,FALSE
4727,Marbles,marbles,m,FALSE
4728,Mutt,mutt,m,FALSE
4729,Smiley,smiley,m,FALSE
4730,GRIZZLED FEMALE VOICE,grizzled female voice,f,FALSE
4731,Tootsie Childs,tootsie childs,u,FALSE
4732,Persian Salesman,persian salesman,u,FALSE
4733,CLARA PELLER,clara peller,u,FALSE
4734,ROCKY BALBOA,rocky balboa,m,FALSE
4735,Nascar Announcer,nascar announcer,u,FALSE
4736,Contractors,contractors,u,FALSE
4737,Contractor #1,contractor 1,u,FALSE
4738,Contractor #2,contractor 2,u,FALSE
4739,Mr. Peanut,mr peanut,m,FALSE
4740,Coaster Weirdoes,coaster weirdoes,u,FALSE
4741,Male Coaster Weirdo,male coaster weirdo,u,FALSE
4742,Female Coaster Weirdo,female coaster weirdo,u,FALSE
4743,Teen Girl,teen girl,f,FALSE
4744,SIR MIX-A-LOT,sir mix-a-lot,m,FALSE
4745,50-Foot Lenny,50-foot lenny,m,FALSE
4746,Invisible Carl,invisible carl,m,FALSE
4747,SOUTHERN TV THERAPIST,southern tv therapist,u,FALSE
4748,DR. PHIL,dr phil,m,FALSE
4749,Fudge Box,fudge box,u,FALSE
4750,Heckler #1,heckler 1,u,FALSE
4751,Heckler #2,heckler 2,u,FALSE
4752,Shape,shape,u,FALSE
4753,Golem,golem,m,FALSE
4754,Female Golem,female golem,f,FALSE
4755,Orson Welles,orson welles,m,FALSE
4756,Production Assistant,production assistant,u,FALSE
4757,Recruiter #1,recruiter 1,u,FALSE
4758,Recruiter #2,recruiter 2,u,FALSE
4759,Drill Sergeant,drill sergeant,u,FALSE
4760,Female Sergeant,female sergeant,f,FALSE
4761,Cereal Captain,cereal captain,u,FALSE
4762,Southern Soldier,southern soldier,u,FALSE
4763,Assorted Townspeople,assorted townspeople,u,FALSE
4764,Homeless Lady,homeless lady,u,FALSE
4765,Meek Assistant,meek assistant,u,FALSE
4766,Dwarf Cop,dwarf cop,u,FALSE
4767,Tweedy Writers,tweedy writers,u,FALSE
4768,Tom Wolfe,tom wolfe,m,FALSE
4769,Admirers,admirers,u,FALSE
4770,Festival Host,festival host,u,FALSE
4771,Gore Vidal,gore vidal,u,FALSE
4772,Woman At Festival,woman at festival,f,FALSE
4773,Man At Festival,man at festival,m,FALSE
4774,Michael Chabon,michael chabon,m,FALSE
4775,Stoner In Audience,stoner in audience,u,FALSE
4776,Jonathan Franzen,jonathan franzen,m,FALSE
4777,Older Vermont Man,older vermont man,m,FALSE
4778,Grad Students,grad students,u,FALSE
4779,Vermont Woman,vermont woman,f,FALSE
4780,Other Men,other men,m,FALSE
4781,Max,max,m,FALSE
4704,TABITHA,tabitha,f,FALSE
4782,OLDER WOMAN'S VOICE,older womans voice,f,FALSE
4783,Max's Widow,maxs widow,f,FALSE
4784,Opal,opal,f,FALSE
4785,Prof. Stein,prof stein,u,FALSE
4786,Disclaimer,disclaimer,u,FALSE
4787,Skinny Kid,skinny kid,u,FALSE
4788,Anguished Man,anguished man,m,FALSE
4789,iPod,ipod,u,FALSE
4790,"DEWEY BUNNEL OF ""AMERICA""",dewey bunnel of america,u,FALSE
4791,Spider-Man,spider-man,m,FALSE
4792,Dr. Octopus,dr octopus,m,FALSE
4793,Greystash,greystash,m,FALSE
4794,ANGELICA,angelica,f,FALSE
4795,Snake Wizard,snake wizard,m,FALSE
4796,2-headed Woman,2-headed woman,f,FALSE
4797,Dummy,dummy,u,FALSE
4798,MUFFLED FEMALE VOICE,muffled female voice,f,FALSE
4799,T.R. Francis,tr francis,u,FALSE
4800,Galahad,galahad,u,FALSE
4801,Maluicious Krubb,maluicious krubb,u,FALSE
4802,Angelica Button,angelica button,f,FALSE
4803,Telephone Worker,telephone worker,u,FALSE
4804,Ice Dancers,ice dancers,u,FALSE
4805,Elvis Stojko,elvis stojko,m,FALSE
4806,Snowman,snowman,u,FALSE
4807,Candy Cane,candy cane,u,FALSE
4808,Grumple,grumple,u,FALSE
4809,Phillip,phillip,m,FALSE
4810,Costington's Daughter,costingtons daughter,f,FALSE
4811,PEPPY FEMALE TV ANNOUNCER,peppy female tv announcer,u,FALSE
4812,13-Year-Old Patty,13-year-old patty,u,FALSE
4813,7-Year-Old Marge,7-year-old marge,f,TRUE
4814,Leather-skinned Man,leather-skinned man,m,FALSE
4815,Salespeople,salespeople,u,FALSE
4816,Gil's Boss,gils boss,f,FALSE
4817,Grumples,grumples,u,FALSE
4818,Female Candy Worker,female candy worker,u,FALSE
4819,Candy Workers,candy workers,u,FALSE
4820,Male Candy Worker,male candy worker,m,FALSE
4822,Zeke,zeke,m,FALSE
4823,Grizzled Old Salt,grizzled old salt,u,FALSE
4824,Fausto,fausto,m,FALSE
4825,Voice From Diorama,voice from diorama,u,FALSE
4826,Weather Forecaster,weather forecaster,u,FALSE
4827,Preacher,preacher,u,FALSE
4828,Man In I.N.S. Jacket,man in ins jacket,m,FALSE
4829,Mermaid,mermaid,f,FALSE
4830,GRUFF JAPANESE SAILOR,gruff japanese sailor,u,FALSE
4831,Lumberjack,lumberjack,u,FALSE
4832,Meaux,meaux,u,FALSE
4833,Gendarme Wiggum,gendarme wiggum,m,FALSE
4834,Footman Mel,footman mel,u,FALSE
4835,All Partygoers,all partygoers,u,FALSE
4836,Bandit,bandit,u,FALSE
4837,Bart-man,bart-man,m,TRUE
4838,The Serpent,the serpent,u,FALSE
4839,Poison Lenny,poison lenny,m,FALSE
4840,Bathing Beauty,bathing beauty,f,FALSE
4841,Cletus' Son,cletus son,m,FALSE
4842,NATIVE AMERICAN REPORTER,native american reporter,u,FALSE
4843,John Squawking Bear,john squawking bear,m,FALSE
4844,Hippie Hulk,hippie hulk,u,FALSE
4845,PRETTY BLONDE GIRL,pretty blonde girl,f,FALSE
4846,Teen Boy,teen boy,m,FALSE
4847,Odd-looking Man,odd-looking man,m,FALSE
4848,Darcy's Mom,darcys mom,f,FALSE
4849,Darcy's Dad,darcys dad,m,FALSE
4850,11-Year-Old Moe,11-year-old moe,m,FALSE
4851,8-Year-Old Lenny,8-year-old lenny,m,FALSE
4852,8-Year-Old Carl,8-year-old carl,m,FALSE
4853,8-Year-Old Barney,8-year-old barney,m,FALSE
4854,8-Year-Old Homer,8-year-old homer,m,TRUE
4855,Other Children,other children,u,FALSE
4856,8-Year-Old Wiggum,8-year-old wiggum,m,FALSE
4857,16-Year-Old Wiggum,16-year-old wiggum,m,FALSE
4858,24-Year-Old Wiggum,24-year-old wiggum,m,FALSE
4859,32-Year-Old Wiggum,32-year-old wiggum,m,FALSE
4860,24-Year-Old Homer,24-year-old homer,m,TRUE
4861,Grieving Widow,grieving widow,f,FALSE
4862,32-Year-Old Homer,32-year-old homer,m,TRUE
4863,Band Leader,band leader,u,FALSE
4864,8-Year-Old Frink,8-year-old frink,m,FALSE
4865,8-Year-Old Eleanor,8-year-old eleanor,f,FALSE
4866,24-Year-Old Eleanor,24-year-old eleanor,f,FALSE
4867,32-Year-Old Eleanor,32-year-old eleanor,f,FALSE
4868,8-Year-Old Marge,8-year-old marge,f,TRUE
4869,8-Year-Old Comic Book Guy,8-year-old comic book guy,m,FALSE
4870,24-Year-Old Marge,24-year-old marge,f,TRUE
4871,Young Sea Captain,young sea captain,m,FALSE
4872,Climber #1,climber 1,u,FALSE
4873,Climber #2,climber 2,u,FALSE
4874,Blind Climber,blind climber,u,FALSE
4875,MANLY VOICE,manly voice,m,FALSE
4876,James Patterson,james patterson,m,FALSE
4877,Dark Stanley,dark stanley,m,FALSE
4878,School Psychologist,school psychologist,u,FALSE
4879,George W. Bush,george w bush,m,FALSE
4880,12-YEAR-OLD YOKEL GIRL,12-year-old yokel girl,f,FALSE
4881,11-YEAR OLD YOKEL GIRL,11-year old yokel girl,f,FALSE
4882,10-YEAR OLD YOKEL BOY,10-year old yokel boy,m,FALSE
4883,9-YEAR OLD YOKEL BOY,9-year old yokel boy,m,FALSE
4884,8-YEAR OLD YOKEL GIRL,8-year old yokel girl,f,FALSE
4885,7-YEAR OLD YOKEL BOY,7-year old yokel boy,m,FALSE
4886,6-YEAR OLD YOKEL BOY,6-year old yokel boy,m,FALSE
4887,Chinese Restaurateur,chinese restaurateur,u,FALSE
4888,Dr. Swanson,dr swanson,u,FALSE
4889,Videogame Narrator,videogame narrator,u,FALSE
4890,Witney Spuckler,witney spuckler,f,FALSE
4891,Jitney Spuckler,jitney spuckler,m,FALSE
4892,BIRTHDAY,birthday,u,FALSE
4893,INCEST,incest,u,FALSE
4894,Spuckler Kids,spuckler kids,u,FALSE
4895,CRYSTAL METH,crystal meth,u,FALSE
4896,Stephen Sondheim,stephen sondheim,m,FALSE
4897,Dog Statue,dog statue,u,FALSE
4898,Psychologist,psychologist,u,FALSE
4899,Andy Dick,andy dick,m,FALSE
4900,Moon Cletus,moon cletus,m,FALSE
4901,Selma's Brain,selmas brain,f,FALSE
4902,Box Delivery Man,box delivery man,m,FALSE
4903,Scariest Driver,scariest driver,u,FALSE
4904,Delivery People,delivery people,u,FALSE
4905,Winged Dragon,winged dragon,u,FALSE
4906,Male Assistant,male assistant,m,FALSE
4907,Female Assistant,female assistant,f,FALSE
4908,Male Coworker,male coworker,m,FALSE
4909,Male Dmv Suit,male dmv suit,m,FALSE
4910,Female Dmv Suit,female dmv suit,f,FALSE
4911,Flint Drywall,flint drywall,m,FALSE
4912,Tabloid Editor,tabloid editor,u,FALSE
4913,Paris Texan,paris texan,f,FALSE
4914,Rose Quimby,rose quimby,f,FALSE
4915,MARIA SHRIVER KENNEDY QUIMBY,maria shriver kennedy quimby,f,FALSE
4916,Celebrities,celebrities,u,FALSE
4917,Enrico Irritazio,enrico irritazio,m,FALSE
4918,Attractive Woman #1,attractive woman 1,f,FALSE
4919,Attractive Woman #2,attractive woman 2,f,FALSE
4920,Portly Wizard,portly wizard,u,FALSE
4921,Elf Marge,elf marge,f,TRUE
4922,VENDOR APU,vendor apu,m,FALSE
4923,Large Cobra,large cobra,u,FALSE
4924,Enchantress Krabappel,enchantress krabappel,f,FALSE
4925,Bird Skinner,bird skinner,m,FALSE
4926,Troll Moe,troll moe,m,FALSE
4927,Shadow Knight,shadow knight,m,FALSE
4928,Wench Milhouse,wench milhouse,f,FALSE
4929,Pixie Head,pixie head,u,FALSE
4930,Wenches,wenches,f,FALSE
4931,East Indian Girl,east indian girl,f,FALSE
4932,East Indian Father,east indian father,m,FALSE
4933,Rogue Dolph,rogue dolph,m,FALSE
4934,Rogue Kearney,rogue kearney,m,FALSE
4935,Rogue Jimbo,rogue jimbo,m,FALSE
4936,British Announcer,british announcer,u,FALSE
4937,Male Fan #1,male fan 1,m,FALSE
4938,Male Fan #2,male fan 2,m,FALSE
4939,Nelson's Head,nelsons head,m,FALSE
4940,Viking Comic Book Guy,viking comic book guy,m,FALSE
4941,Satyr Largo,satyr largo,u,FALSE
4942,Ronaldo's Thoughts,ronaldos thoughts,m,FALSE
4943,Spanish Baseball Announcer,spanish baseball announcer,u,FALSE
4944,Springfield Fans,springfield fans,u,FALSE
4945,Joe Laboot,joe laboot,m,FALSE
4946,Shelbyville Manager,shelbyville manager,u,FALSE
4947,Old Bart,old bart,m,TRUE
4948,Old Milhouse,old milhouse,m,FALSE
4949,Ghost Marge,ghost marge,f,TRUE
4950,Sheep #1,sheep 1,u,FALSE
4951,Sheep #2,sheep 2,u,FALSE
4952,Dogs,dogs,u,FALSE
4953,Firemen,firemen,m,FALSE
4954,Wagon Wheel Demonstrator,wagon wheel demonstrator,u,FALSE
4955,Winning Farmer,winning farmer,u,FALSE
4956,Grim Farmer,grim farmer,u,FALSE
4957,Dispatch Operator,dispatch operator,u,FALSE
4958,Sharquelle,sharquelle,u,FALSE
4959,Strangles,strangles,u,FALSE
4960,COPS/TEACHERS/STUDENTS,copsteachersstudents,u,FALSE
4961,Kiefer Sutherland,kiefer sutherland,m,FALSE
4962,Hazmat Guy,hazmat guy,m,FALSE
4963,Jimbo's Mom,jimbos mom,f,FALSE
4964,Jack Bauer,jack bauer,m,FALSE
4965,Chloe O'Brien,chloe obrien,f,FALSE
4966,Cosine,cosine,u,FALSE
4967,Family Members,family members,u,FALSE
4968,Dr. Hwang,dr hwang,u,FALSE
4969,Hip Hop-style Announcer,hip hop-style announcer,u,FALSE
4970,Tooth Decay,tooth decay,u,FALSE
